id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,home_team_name,away_team_api_id,away_team_name,home_team_goal,away_team_goal,avg_home_prob,avg_draw_prob,avg_away_prob,away_player_1_name,away_player_1_rating,away_player_1_potential,away_player_2_name,away_player_2_rating,away_player_2_potential,away_player_3_name,away_player_3_rating,away_player_3_potential,away_player_4_name,away_player_4_rating,away_player_4_potential,away_player_5_name,away_player_5_rating,away_player_5_potential,away_player_6_name,away_player_6_rating,away_player_6_potential,away_player_7_name,away_player_7_rating,away_player_7_potential,away_player_8_name,away_player_8_rating,away_player_8_potential,away_player_9_name,away_player_9_rating,away_player_9_potential,away_player_10_name,away_player_10_rating,away_player_10_potential,away_player_11_name,away_player_11_rating,away_player_11_potential,home_player_1_name,home_player_1_rating,home_player_1_potential,home_player_2_name,home_player_2_rating,home_player_2_potential,home_player_3_name,home_player_3_rating,home_player_3_potential,home_player_4_name,home_player_4_rating,home_player_4_potential,home_player_5_name,home_player_5_rating,home_player_5_potential,home_player_6_name,home_player_6_rating,home_player_6_potential,home_player_7_name,home_player_7_rating,home_player_7_potential,home_player_8_name,home_player_8_rating,home_player_8_potential,home_player_9_name,home_player_9_rating,home_player_9_potential,home_player_10_name,home_player_10_rating,home_player_10_potential,home_player_11_name,home_player_11_rating,home_player_11_potential
21520,21518,21518,2008/2009,1,2008-08-31 00:00:00,530085,9783,RC Deportivo de La Coruña,8633,Real Madrid CF,2,1,0.2653530478589872,0.2802934891188007,0.4543534630222119,Iker Casillas,91.0,92.0,Sergio Ramos,85.0,92.0,Pepe,84.0,86.0,Gabriel Heinze,80,83,Marcelo,75.0,83.0,Mahamadou Diarra,80.0,87.0,Jose Maria Guti,83.0,83.0,Gonzalo Higuain,77.0,87.0,Raul,82.0,89.0,Arjen Robben,84,86,Ruud van Nistelrooy,86.0,90.0,Daniel Aranzubia,74.0,80.0,Laure,65.0,74.0,Alberto Lopo,76,82,Filipe Luis,78.0,85.0,Ze Castro,74,80,Pablo Alvarez,69.0,78.0,Sergio,74.0,84.0,Julian de Guzman,77,82,Andres Guardado,79.0,88.0,Joan Verdu,71,85,Mista,75,79
21534,21518,21518,2008/2009,10,2008-11-08 00:00:00,530239,8633,Real Madrid CF,9864,Málaga CF,4,3,0.7478257693999777,0.1691470323042873,0.0830271982957349,Francesco Arnau,70.0,74.0,Jesus Gamez,68.0,75.0,Weligton,68.0,72.0,Helder Rosario,69,69,Javier Calleja,71.0,73.0,Eliseu,68.0,69.0,Miguel Angel,69.0,72.0,Antonio Apono,64.0,67.0,Duda,74.0,78.0,Nabil Baha,67,72,Adrian Lopez,69.0,83.0,Iker Casillas,91.0,92.0,Sergio Ramos,85.0,92.0,Fabio Cannavaro,85,91,Gabriel Heinze,80.0,83.0,Marcelo,75,83,Fernando Gago,79.0,87.0,Jose Maria Guti,83.0,83.0,Rafael van der Vaart,86,92,Wesley Sneijder,86.0,89.0,Royston Drenthe,75,84,Gonzalo Higuain,77,87
21545,21518,21518,2008/2009,11,2008-11-15 00:00:00,530250,10281,Real Valladolid,8633,Real Madrid CF,1,0,0.2315708447619084,0.2766796777009418,0.4917494775371497,Iker Casillas,91.0,92.0,Sergio Ramos,85.0,92.0,Fabio Cannavaro,85.0,91.0,Gabriel Heinze,80,83,Marcelo,75.0,83.0,Javi Garcia,70.0,75.0,Fernando Gago,79.0,87.0,Rafael van der Vaart,86.0,92.0,Jose Maria Guti,83.0,83.0,Gonzalo Higuain,77,87,Raul,82.0,89.0,Sergio Asenjo,76.0,84.0,Pedro Lopez,73.0,77.0,Luis Prieto,73,75,Jose Antonio Garcia Calvo,74.0,80.0,Alberto Rey,71,76,Pedro Leon,74.0,77.0,Alvaro Rubio,74.0,78.0,Angel Manuel Vivar Dorado,70,78,Jonathan Sesma,73.0,77.0,Fabian Canobbio,74,79,Manuel Victor,74,78
21555,21518,21518,2008/2009,12,2008-11-22 00:00:00,530260,8633,Real Madrid CF,8479,RC Recreativo,1,0,0.7190435635807911,0.18405347108584,0.0969029653333687,Asier Riesgo,71.0,75.0,Iago Bouzon,74.0,84.0,,,,Nasief Morris,75,77,Jose Manuel Casado,63.0,73.0,Sisi,75.0,79.0,Jesus Vazquez,76.0,75.0,Javi Fuego,72.0,74.0,Kanga Akale,70.0,67.0,Javier Camunas,74,75,,,,Iker Casillas,91.0,92.0,Miguel Torres,74.0,83.0,Sergio Ramos,85,92,Pepe,84.0,86.0,Marcelo,75,83,Wesley Sneijder,86.0,89.0,Fernando Gago,79.0,87.0,Gonzalo Higuain,77,87,Jose Maria Guti,83.0,83.0,Royston Drenthe,75,84,Raul,82,89
21566,21518,21518,2008/2009,13,2008-11-29 00:00:00,530331,8305,Getafe CF,8633,Real Madrid CF,3,1,0.281968026046401,0.2844984214216015,0.4335335525319975,Iker Casillas,91.0,92.0,Miguel Torres,74.0,83.0,Sergio Ramos,85.0,92.0,Pepe,84,86,Marcelo,75.0,83.0,Wesley Sneijder,86.0,89.0,Fernando Gago,79.0,87.0,Jose Maria Guti,83.0,83.0,Raul,82.0,89.0,Javier Saviola,78,83,Royston Drenthe,75.0,84.0,Roberto Abbondanzieri,82.0,86.0,Cosmin Contra,74.0,79.0,Cata Diaz,80,85,Mario Alvarez,75.0,78.0,Lucas Matias Licht,76,80,Esteban Granero,76.0,83.0,Eugen Polanski,74.0,83.0,Francisco Javier Casquero,75,83,Jaime Gavilan,77.0,87.0,Roberto Soldado,77,80,Juan Albin,75,81
21576,21518,21518,2008/2009,14,2008-12-07 00:00:00,530341,8633,Real Madrid CF,8302,Sevilla FC,3,4,0.4514611596754995,0.2773102442485687,0.2712285960759317,Andres Palop,82.0,90.0,Abdoulay Konko,76.0,78.0,Sebastien Squillaci,81.0,84.0,Julien Escude,78,81,Fernando Navarro,77.0,80.0,Aldo Pedro Duscher,76.0,82.0,Romaric,80.0,85.0,Jesus Navas,83.0,92.0,Renato,76.0,78.0,Adriano,78,86,Frederic Kanoute,83.0,84.0,Iker Casillas,91.0,92.0,Michel Salgado,71.0,81.0,Sergio Ramos,85,92,Fabio Cannavaro,85.0,91.0,Marcelo,75,83,Rafael van der Vaart,86.0,92.0,Fernando Gago,79.0,87.0,Jose Maria Guti,83,83,Gonzalo Higuain,77.0,87.0,Raul,82,89,Arjen Robben,84,86
21578,21518,21518,2008/2009,15,2008-12-13 00:00:00,530343,8634,FC Barcelona,8633,Real Madrid CF,2,0,0.5910928829653872,0.2479209662916562,0.1609861507429565,Iker Casillas,91.0,92.0,Michel Salgado,71.0,81.0,Christoph Metzelder,80.0,88.0,Fabio Cannavaro,85,91,Sergio Ramos,85.0,92.0,Wesley Sneijder,86.0,89.0,Jose Maria Guti,83.0,83.0,Fernando Gago,79.0,87.0,Royston Drenthe,75.0,84.0,Gonzalo Higuain,77,87,Raul,82.0,89.0,Victor Valdes,83.0,85.0,Daniel Alves,85.0,91.0,Rafael Marquez,83,87,Carles Puyol,88.0,90.0,Eric Abidal,84,89,Xavi Hernandez,87.0,88.0,Yaya Toure,81.0,86.0,Eidur Gudjohnsen,77,82,Lionel Messi,90.0,95.0,Samuel Eto'o,86,90,Thierry Henry,85,91
21594,21518,21518,2008/2009,16,2008-12-20 00:00:00,530359,8633,Real Madrid CF,10267,Valencia CF,1,0,0.4849255904565087,0.2727859903311161,0.2422884192123752,Renan,76.0,78.0,Miguel,79.0,83.0,Raul Albiol,81.0,88.0,Carlos Marchena,82,85,Asier del Horno,76.0,82.0,Manuel Fernandes,78.0,87.0,David Albelda,79.0,83.0,Joaquin,81.0,87.0,Ruben Baraja,79.0,83.0,Juan Mata,75,86,David Villa,86.0,93.0,Iker Casillas,91.0,92.0,Michel Salgado,71.0,81.0,Christoph Metzelder,80,88,Fabio Cannavaro,85.0,91.0,Marcelo,75,83,Arjen Robben,84.0,86.0,Jose Maria Guti,83.0,83.0,Fernando Gago,79,87,Royston Drenthe,75.0,84.0,Rafael van der Vaart,86,92,Gonzalo Higuain,77,87
21604,21518,21518,2008/2009,17,2009-01-04 00:00:00,530369,8633,Real Madrid CF,10205,Villarreal CF,1,0,0.5233943235265079,0.265258470793147,0.211347205680345,Diego Lopez,78.0,82.0,Angel Lopez,74.0,78.0,Gonzalo Rodriguez,77.0,84.0,Diego Godin,73,79,Joan Capdevila,80.0,83.0,Santi Cazorla,80.0,86.0,Marcos Senna,84.0,86.0,Sebastian Eguren,75.0,79.0,Robert Pires,81.0,82.0,Giuseppe Rossi,80,86,Nihat Kahveci,80.0,83.0,Iker Casillas,91.0,92.0,Sergio Ramos,85.0,92.0,Pepe,84,86,Fabio Cannavaro,85.0,91.0,Gabriel Heinze,80,83,Wesley Sneijder,86.0,89.0,Fernando Gago,79.0,87.0,Lassana Diarra,81,82,Arjen Robben,84.0,86.0,Klaas Jan Huntelaar,84,90,Raul,82,89
21615,21518,21518,2008/2009,18,2009-01-11 00:00:00,530380,8661,RCD Mallorca,8633,Real Madrid CF,0,3,0.2029278246984469,0.2667189779679443,0.5303531973336088,Iker Casillas,91.0,92.0,Sergio Ramos,85.0,92.0,Fabio Cannavaro,85.0,91.0,Pepe,84,86,Gabriel Heinze,80.0,83.0,Arjen Robben,84.0,86.0,Fernando Gago,79.0,87.0,Lassana Diarra,81.0,82.0,Wesley Sneijder,86.0,89.0,Raul,82,89,Gonzalo Higuain,77.0,87.0,Dudu Aouate,73.0,78.0,Lionel Scaloni,75.0,80.0,Ivan Ramis,74,76,David Navarro,77.0,79.0,Jose Carlos Nunes,75,76,Enrique Corrales,75.0,75.0,Mario Suarez,72.0,78.0,Marti Soler,75,79,Cleber Santana,73.0,81.0,Pierre Webo,76,77,Juan Arango,78,78
21626,21518,21518,2008/2009,19,2009-01-18 00:00:00,530451,8633,Real Madrid CF,8371,CA Osasuna,3,1,0.736468130091565,0.1769410751562229,0.0865907947522121,Roberto Fernandez,65.0,72.0,Cesar Azpilicueta,63.0,67.0,Jose Josetxo,72.0,75.0,Miguel Flano,71,76,Nacho Monreal,68.0,73.0,Juanfran,72.0,76.0,Patxi Martinez Punal,74.0,78.0,Javad Nekounam,73.0,82.0,Jaroslav Plasil,70.0,80.0,Masoud Shojaei,68,70,Walter Pandiani,77.0,85.0,Iker Casillas,91.0,92.0,Sergio Ramos,85.0,92.0,Pepe,84,86,Fabio Cannavaro,85.0,91.0,Gabriel Heinze,80,83,Arjen Robben,84.0,86.0,Fernando Gago,79.0,87.0,Lassana Diarra,81,82,Wesley Sneijder,86.0,89.0,Raul,82,89,Gonzalo Higuain,77,87
21629,21518,21518,2008/2009,2,2008-09-14 00:00:00,530094,8633,Real Madrid CF,8388,CD Numancia,4,3,0.7495486733089974,0.1708987935294429,0.0795525331615596,Juan Pablo,71.0,74.0,Juan Ramon Cabrero Juanra,69.0,72.0,,,,Sergio Boris,70,72,Domingo Cisma,68.0,71.0,Txomin Nagore,72.0,72.0,Jose Javier Barkero,71.0,74.0,Mario Martinez,69.0,62.0,,,,Carlos Lorens Bellvis,72,74,Gorka Brit,72.0,75.0,Iker Casillas,91.0,92.0,Michel Salgado,71.0,81.0,Pepe,84,86,Christoph Metzelder,80.0,88.0,Marcelo,75,83,Mahamadou Diarra,80.0,87.0,Jose Maria Guti,83.0,83.0,Rafael van der Vaart,86,92,Gonzalo Higuain,77.0,87.0,Arjen Robben,84,86,Ruud van Nistelrooy,86,90
21639,21518,21518,2008/2009,20,2009-01-25 00:00:00,530454,8633,Real Madrid CF,9783,RC Deportivo de La Coruña,1,0,0.6633492188216317,0.2197598248906969,0.1168909562876713,Gustavo Adolfo Munua,72.0,80.0,Manuel Pablo,75.0,81.0,Alberto Lopo,76.0,82.0,Ze Castro,74,80,Filipe Luis,78.0,85.0,Antonio Tomas,68.0,80.0,Julian de Guzman,77.0,82.0,Angel Lafita,75.0,78.0,Juan Carlos Valeron,80.0,89.0,Joan Verdu,71,85,Rodolfo Bodipo Diaz,70.0,79.0,Iker Casillas,91.0,92.0,Sergio Ramos,85.0,92.0,Fabio Cannavaro,85,91,Pepe,84.0,86.0,Gabriel Heinze,80,83,Arjen Robben,84.0,86.0,Fernando Gago,79.0,87.0,Lassana Diarra,81,82,Wesley Sneijder,86.0,89.0,Raul,82,89,Gonzalo Higuain,77,87
21649,21518,21518,2008/2009,21,2009-01-31 00:00:00,530464,8388,CD Numancia,8633,Real Madrid CF,0,2,0.1603255371932984,0.2578417699538888,0.5818326928528128,Iker Casillas,91.0,92.0,Sergio Ramos,85.0,92.0,Pepe,84.0,86.0,Fabio Cannavaro,85,91,Gabriel Heinze,80.0,83.0,Arjen Robben,84.0,86.0,Lassana Diarra,81.0,82.0,Fernando Gago,79.0,87.0,Wesley Sneijder,86.0,89.0,Raul,82,89,Gonzalo Higuain,77.0,87.0,Juan Pablo,71.0,74.0,Juan Ramon Cabrero Juanra,69.0,72.0,Sergio Ortega,68,72,Sergio Boris,70.0,72.0,Domingo Cisma,68,71,Javier Del Pino,69.0,74.0,Txomin Nagore,72.0,72.0,Dimas Delgado,68,74,Jose Javier Barkero,71.0,74.0,Gorka Brit,72,75,Asier Goiria,71,74
21660,21518,21518,2008/2009,22,2009-02-07 00:00:00,530475,8633,Real Madrid CF,8696,Racing Santander,1,0,0.6503258990307177,0.233480941937234,0.1161931590320481,Tono,79.0,79.0,Juan Valera,71.0,82.0,Oriol,75.0,78.0,Cesar Navas,67,70,Ivan Marcano,56.0,68.0,Gonzalo Colsa,79.0,79.0,Mehdi Lacen,68.0,75.0,Oscar Serrano,74.0,73.0,Jonathan Pereira,72.0,75.0,Nikola Zigic,76,81,Mohammed Tchite,76.0,78.0,Iker Casillas,91.0,92.0,Sergio Ramos,85.0,92.0,Pepe,84,86,Fabio Cannavaro,85.0,91.0,Gabriel Heinze,80,83,Arjen Robben,84.0,86.0,Lassana Diarra,81.0,82.0,Wesley Sneijder,86,89,Rafael van der Vaart,86.0,92.0,Raul,82,89,Gonzalo Higuain,77,87
21670,21518,21518,2008/2009,23,2009-02-15 00:00:00,530485,9869,Real Sporting de Gijón,8633,Real Madrid CF,0,4,0.1681918226201559,0.2558310284374416,0.5759771489424024,Iker Casillas,91.0,92.0,Sergio Ramos,85.0,92.0,Fabio Cannavaro,85.0,91.0,Pepe,84,86,Gabriel Heinze,80.0,83.0,Gonzalo Higuain,77.0,87.0,Lassana Diarra,81.0,82.0,Fernando Gago,79.0,87.0,Marcelo,75.0,83.0,Klaas Jan Huntelaar,84,90,Raul,82.0,89.0,,,,Rafael Sastre,66.0,67.0,Serrabasa Gerard,68,69,Ivan Hernandez,68.0,72.0,Roberto Canella,64,69,Michel,64.0,72.0,Diego Camacho,72.0,73.0,Luis Moran,62,68,Carmelo Gonzalez,71.0,76.0,Diego Castro,64,69,David Barral,72,73
21684,21518,21518,2008/2009,24,2009-02-21 00:00:00,530499,8633,Real Madrid CF,8603,Real Betis Balompié,6,1,0.6345867475385237,0.2302122383301459,0.1352010141313302,Ricardo,80.0,80.0,Nelson,71.0,80.0,Melli,74.0,86.0,Arturo Arzu,68,75,Fernando Vega,67.0,68.0,Juande,63.0,73.0,Mehmet Aurelio,77.0,79.0,Abella Perez Damia,65.0,72.0,Mark Gonzalez,73.0,83.0,Achille Emana,79,78,Ricardo Oliveira,79.0,79.0,Iker Casillas,91.0,92.0,Sergio Ramos,85.0,92.0,Pepe,84,86,Fabio Cannavaro,85.0,91.0,Gabriel Heinze,80,83,Gonzalo Higuain,77.0,87.0,Lassana Diarra,81.0,82.0,Fernando Gago,79,87,Marcelo,75.0,83.0,Raul,82,89,Klaas Jan Huntelaar,84,90
21692,21518,21518,2008/2009,25,2009-02-28 00:00:00,530548,8558,RCD Espanyol,8633,Real Madrid CF,0,2,0.2199649004622097,0.2736841544249545,0.5063509451128357,Iker Casillas,91.0,92.0,Sergio Ramos,84.0,92.0,Pepe,84.0,88.0,Fabio Cannavaro,84,91,Gabriel Heinze,79.0,83.0,Gonzalo Higuain,82.0,87.0,Lassana Diarra,81.0,85.0,Wesley Sneijder,86.0,89.0,Arjen Robben,86.0,88.0,Klaas Jan Huntelaar,84,90,Raul,82.0,89.0,Carlos Kameni,81.0,89.0,Sergio Sanchez,65.0,72.0,Daniel Jarque,77,81,Nicolas Pareja,73.0,76.0,David Garcia,67,69,Hurtado Perez Moises,74.0,78.0,Luis Garcia,78.0,83.0,Roman Martinez,70,74,Ivan de la Pena,80.0,88.0,Nene,77,80,Ivan Alonso,74,78
21702,21518,21518,2008/2009,26,2009-03-07 00:00:00,530558,8633,Real Madrid CF,9906,Atlético Madrid,1,1,0.5435907015914558,0.2606151281691009,0.1957941702394433,Leonardo Franco,79.0,83.0,Johnny Heitinga,78.0,83.0,Pablo Ibanez,75.0,86.0,Tomas Ujfalusi,81,84,Antonio Lopez,75.0,81.0,Maxi Rodriguez,84.0,85.0,Ignacio Camacho,73.0,83.0,Paulo Assuncao,78.0,80.0,Simao,84.0,88.0,Diego Forlan,83,85,Sergio Aguero,83.0,90.0,Iker Casillas,91.0,92.0,Lassana Diarra,81.0,85.0,Sergio Ramos,84,92,Fabio Cannavaro,84.0,91.0,Gabriel Heinze,79,83,Arjen Robben,86.0,88.0,Fernando Gago,79.0,87.0,Jose Maria Guti,83,85,Raul,82.0,89.0,Marcelo,75,83,Klaas Jan Huntelaar,84,90
21716,21518,21518,2008/2009,27,2009-03-14 00:00:00,530572,8315,Athletic Club de Bilbao,8633,Real Madrid CF,2,5,0.2620454707418738,0.277868077947739,0.4600864513103872,Iker Casillas,91.0,92.0,Sergio Ramos,84.0,92.0,Christoph Metzelder,80.0,88.0,Pepe,84,88,Gabriel Heinze,79.0,83.0,Marcelo,75.0,83.0,Lassana Diarra,81.0,85.0,Wesley Sneijder,86.0,89.0,Arjen Robben,86.0,88.0,Raul,82,89,Klaas Jan Huntelaar,84.0,90.0,Gorka Iraizoz Moreno,76.0,79.0,Andoni Iraola,73.0,77.0,Aitor Ocio,75,78,Fernando Amorebieta,76.0,79.0,Koikili Campo,67,70,Javier Martinez,70.0,76.0,Pablo Orbaiz,71.0,76.0,David Lopez,73,79,Francisco Navarro Yeste,80.0,82.0,Gaizka Toquero,61,68,Fernando Llorente,77,83
21727,21518,21518,2008/2009,28,2009-03-22 00:00:00,530583,8633,Real Madrid CF,9865,UD Almería,3,0,0.7188556858337896,0.1863561841169028,0.0947881300493077,Diego Alves,81.0,85.0,Bruno Saltor,68.0,71.0,Santiago Acasiete,72.0,79.0,Hernan Pellerano,71,78,Mane,67.0,72.0,Juanito,72.0,79.0,Juanma Ortiz,77.0,79.0,Iriney,71.0,76.0,Albert Crusat,73.0,77.0,Pablo Piatti,70,79,Kalu Uche,71.0,79.0,Iker Casillas,91.0,92.0,Sergio Ramos,84.0,92.0,Fabio Cannavaro,84,91,Pepe,84.0,88.0,Gabriel Heinze,79,83,Arjen Robben,86.0,88.0,Lassana Diarra,81.0,85.0,Wesley Sneijder,86,89,Marcelo,75.0,83.0,Klaas Jan Huntelaar,84,90,Raul,82,89
21734,21518,21518,2008/2009,29,2009-04-04 00:00:00,530590,9864,Málaga CF,8633,Real Madrid CF,0,1,0.2060611759205841,0.2651048485156141,0.5288339755638017,Iker Casillas,91.0,92.0,Sergio Ramos,84.0,92.0,Pepe,84.0,88.0,Christoph Metzelder,80,88,Miguel Torres,75.0,83.0,Fernando Gago,79.0,87.0,Wesley Sneijder,86.0,89.0,Gonzalo Higuain,82.0,87.0,Rafael van der Vaart,85.0,90.0,Klaas Jan Huntelaar,84,90,Raul,82.0,89.0,Inaki Goitia,64.0,66.0,"Manolo Gaspar,28",66.0,70.0,Jesus Gamez,71,75,Weligton,68.0,72.0,Javier Calleja,71,73,Antonio Apono,65.0,73.0,Lolo,67.0,72.0,Eliseu,71,76,Nabil Baha,72.0,75.0,Duda,74,78,Adrian Lopez,69,83
21744,21518,21518,2008/2009,3,2008-09-21 00:00:00,530109,8696,Racing Santander,8633,Real Madrid CF,0,2,0.2691980744864213,0.2795777210250307,0.4512242044885478,Iker Casillas,91.0,92.0,Sergio Ramos,85.0,92.0,Pepe,84.0,86.0,Fabio Cannavaro,85,91,Gabriel Heinze,80.0,83.0,Jose Maria Guti,83.0,83.0,Mahamadou Diarra,80.0,87.0,,,,Gonzalo Higuain,77.0,87.0,Ruud van Nistelrooy,86,90,Raul,82.0,89.0,Tono,79.0,79.0,Pablo Pinillos,74.0,80.0,Cesar Navas,67,70,Ivan Marcano,56.0,68.0,Christian Fernandez,57,61,Juan Valera,71.0,82.0,Gonzalo Colsa,79.0,79.0,Mehdi Lacen,68,75,Oscar Serrano,74.0,73.0,Juanjo,63,68,Jonathan Pereira,72,75
21755,21518,21518,2008/2009,30,2009-04-12 00:00:00,530601,8633,Real Madrid CF,10281,Real Valladolid,2,0,0.7409358360395827,0.1728043371148663,0.0862598268455509,Sergio Asenjo,79.0,84.0,Pedro Lopez,73.0,77.0,Luis Prieto,73.0,75.0,Jauregi Inaki Bea,67,77,Alberto Rey,71.0,76.0,Alvaro Rubio,74.0,78.0,Borja Fernandez,73.0,79.0,Pedro Leon,76.0,79.0,Fabian Canobbio,74.0,79.0,Damian Escudero,72,79,Henok Goitom,74.0,78.0,Iker Casillas,91.0,92.0,Miguel Torres,75.0,83.0,Pepe,84,88,Fabio Cannavaro,84.0,91.0,Gabriel Heinze,79,83,Lassana Diarra,81.0,85.0,Wesley Sneijder,86.0,89.0,Gonzalo Higuain,82,87,Raul,82.0,89.0,Arjen Robben,86,88,Klaas Jan Huntelaar,84,90
21765,21518,21518,2008/2009,31,2009-04-18 00:00:00,530611,8479,RC Recreativo,8633,Real Madrid CF,0,1,0.1585152907633377,0.2473033605240669,0.5941813487125952,Iker Casillas,91.0,92.0,Sergio Ramos,84.0,92.0,Pepe,84.0,88.0,Fabio Cannavaro,84,91,Marcelo,75.0,83.0,Gonzalo Higuain,82.0,87.0,Fernando Gago,79.0,87.0,Lassana Diarra,81.0,85.0,Arjen Robben,86.0,88.0,Klaas Jan Huntelaar,84,90,Raul,82.0,89.0,Asier Riesgo,71.0,75.0,Iago Bouzon,74.0,84.0,Nasief Morris,75,77,Andres Lamas,71.0,74.0,Jose Manuel Casado,63,73,Jesus Vazquez,76.0,78.0,Rafael Barber,71.0,79.0,"Fernandez Aitor Tornavaca,29",72,75,Javier Camunas,74.0,75.0,Sisi,75,79,Adrian Colunga,70,76
21775,21518,21518,2008/2009,32,2009-04-21 00:00:00,530621,8633,Real Madrid CF,8305,Getafe CF,3,2,0.7365369642361659,0.1771549048865029,0.0863081308773312,Vladimir Stojkovic,75.0,82.0,David Cortes,74.0,76.0,Cata Diaz,80.0,85.0,Mario Alvarez,76,78,Rafa Lopez,70.0,74.0,Esteban Granero,76.0,83.0,Francisco Javier Casquero,75.0,83.0,Eugen Polanski,74.0,83.0,Jaime Gavilan,77.0,87.0,Manu del Moral,75,82,Roberto Soldado,77.0,80.0,Iker Casillas,91.0,92.0,Sergio Ramos,84.0,92.0,Pepe,84,88,Fabio Cannavaro,84.0,91.0,Marcelo,75,83,Gonzalo Higuain,82.0,87.0,Fernando Gago,79.0,87.0,Jose Maria Guti,83,85,Rafael van der Vaart,85.0,90.0,Raul,82,89,Klaas Jan Huntelaar,84,90
21781,21518,21518,2008/2009,33,2009-04-26 00:00:00,530627,8302,Sevilla FC,8633,Real Madrid CF,2,4,0.3452664304639588,0.2817184439658405,0.3730151255702007,Iker Casillas,91.0,92.0,Sergio Ramos,84.0,92.0,Fabio Cannavaro,84.0,91.0,Christoph Metzelder,80,88,Miguel Torres,75.0,83.0,Fernando Gago,79.0,87.0,Lassana Diarra,81.0,85.0,Gonzalo Higuain,82.0,87.0,Jose Maria Guti,83.0,85.0,Marcelo,75,83,Raul,82.0,89.0,Andres Palop,82.0,90.0,Adriano,78.0,86.0,David Prieto,68,74,Julien Escude,78.0,81.0,Fernando Navarro,77,79,Jesus Navas,83.0,92.0,Romaric,80.0,85.0,Aldo Pedro Duscher,76,82,Diego Perotti,64.0,69.0,Renato,78,80,Frederic Kanoute,82,87
21794,21518,21518,2008/2009,34,2009-05-02 00:00:00,530640,8633,Real Madrid CF,8634,FC Barcelona,2,6,0.3677952815960216,0.2798917530843789,0.3523129653195994,Victor Valdes,83.0,85.0,Daniel Alves,86.0,91.0,Carles Puyol,88.0,90.0,Gerard Pique,78,88,Eric Abidal,83.0,89.0,Xavi Hernandez,87.0,88.0,Yaya Toure,81.0,86.0,Andres Iniesta,85.0,90.0,Lionel Messi,90.0,95.0,Thierry Henry,84,91,Samuel Eto'o,87.0,90.0,Iker Casillas,91.0,92.0,Sergio Ramos,84.0,92.0,Fabio Cannavaro,84,91,Christoph Metzelder,80.0,88.0,Gabriel Heinze,79,83,Arjen Robben,86.0,88.0,Fernando Gago,79.0,87.0,Lassana Diarra,81,85,Marcelo,75.0,83.0,Gonzalo Higuain,82,87,Raul,82,89
21807,21518,21518,2008/2009,35,2009-05-09 00:00:00,530653,10267,Valencia CF,8633,Real Madrid CF,3,0,0.3943778918582203,0.2746469001358952,0.3309752080058844,Iker Casillas,91.0,92.0,Sergio Ramos,84.0,92.0,Fabio Cannavaro,84.0,91.0,Christoph Metzelder,80,88,Gabriel Heinze,79.0,83.0,Arjen Robben,86.0,88.0,Fernando Gago,79.0,87.0,Javi Garcia,70.0,75.0,Marcelo,75.0,83.0,Gonzalo Higuain,82,87,Raul,82.0,89.0,Cesar Sanchez,71.0,83.0,Miguel,79.0,83.0,Raul Albiol,81,88,Hedwiges Maduro,76.0,84.0,Alexis,78,85,Carlos Marchena,82.0,85.0,Ruben Baraja,79.0,83.0,Joaquin,82,87,David Silva,85.0,90.0,Juan Mata,79,86,David Villa,87,93
21816,21518,21518,2008/2009,36,2009-05-16 00:00:00,530662,10205,Villarreal CF,8633,Real Madrid CF,3,2,0.4223685226017747,0.2689400493286404,0.3086914280695847,Iker Casillas,91.0,92.0,Sergio Ramos,84.0,92.0,Fabio Cannavaro,84.0,91.0,Miguel Torres,75,83,Gabriel Heinze,79.0,83.0,Rafael van der Vaart,85.0,90.0,Javi Garcia,70.0,75.0,Lassana Diarra,81.0,85.0,Arjen Robben,86.0,88.0,Raul,82,89,Klaas Jan Huntelaar,84.0,90.0,Diego Lopez,83.0,85.0,Javier Venta,73.0,75.0,Gonzalo Rodriguez,78,84,Diego Godin,76.0,80.0,Joan Capdevila,80,83,Cani,77.0,82.0,Sebastian Eguren,76.0,79.0,Ariel Ibagaza,79,82,Robert Pires,81.0,84.0,Joseba Llorente,78,82,Giuseppe Rossi,81,86
21825,21518,21518,2008/2009,37,2009-05-24 00:00:00,530671,8633,Real Madrid CF,8661,RCD Mallorca,1,3,0.6217404072776641,0.2270969860035197,0.1511626067188161,Miguel Angel Moya,77.0,81.0,Jose Miguel Josemi,76.0,77.0,David Navarro,76.0,79.0,Ivan Ramis,74,80,Ayoze Diaz Diaz,74.0,75.0,Cleber Santana,73.0,81.0,Mario Suarez,72.0,78.0,Fernando Varela,72.0,75.0,Jose Manuel Jurado,77.0,83.0,Juan Arango,78,80,Aritz Aduriz,75.0,80.0,Iker Casillas,91.0,92.0,Miguel Torres,75.0,83.0,Sergio Ramos,84,92,Fabio Cannavaro,84.0,91.0,Marcelo,75,83,Gonzalo Higuain,82.0,87.0,Rafael van der Vaart,85.0,90.0,Lassana Diarra,81,85,Arjen Robben,86.0,88.0,Raul,82,89,Klaas Jan Huntelaar,84,90
